sa2_code,sa2_name,state,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,unaff_2017_common,unaff_2018_common,unaff_2019_common,unaff_2020_common,unaff_2021_common,2016_12_common,2017_12_common,2018_12_common,2019_12_common,2020_12_common,2021_12_common,16_m_rent_common,17_m_rent_common,18_m_rent_common,19_m_rent_common,20_m_rent_common,21_m_rent_common
102011040,Umina - Booker Bay - Patonga,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5406,12220,5122127,715089,1479304,634354,563830,37417,90979,141183,6522,190093,112188,52729,17743,39222,51706,29773,1009516,419,8469,4984,12456,3910,1120,6116,9350,1270,5097,20022,1646,6510,8914,10374,29804,8025,21838,14958,7265,422033,20900,211180,556073,214909,19423,91430,91259,68917,27233,102701,86798,794,3056,166,2283,604,2421,812,96,681,9429,631,168,466,1.247012194,54,25,22,44,92,8725,1649,16281,13474,14988,10037,845,951,1199,1294,1173,636
102011041,Wamberal - Forresters Beach,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,61048,232305,1071899,1137556,578120,603796,20084,24886,98487,2421,190624,96795,4420,11961,10879,24657,114446,834255,4595,7964,3428,212,3557,289,6901,10065,2908,7898,23387,24353,3301,488,66708,25024,24265,21201,16599,10109,179058,401579,369912,347767,22008,142404,90046,24884,88888,88815,55100,174,5656,2421,938,2042,499,1337,2108,318,174,8269,1474,251,1166,0.579373471,39,2,44,33,41,3838,10959,14675,9701,2010,14469,425,116,822,1236,840,715
102011042,Woy Woy - Blackwall,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,51676,4614957,518291,547865,736072,229779,36456,85237,61859,2180,7671,105272,23753,103402,59911,11107,91729,809336,4202,7980,2550,11985,7179,5801,758,11334,5541,6816,100890,50225,4557,937,93005,29204,1296,914,2265,7789,132635,304936,312035,376030,172455,380435,68399,20772,95444,80407,43139,62654,2059,1056,466,3478,539,344,2419,97,372,8329,3444,360,966,1.721316697,83,45,32,40,95,3229,4242,12998,13736,15548,5006,253,1072,251,1086,372,201
102011043,Wyoming,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16225,30908,3314744,1254700,2135931,1143293,85321,18200,29311,11666,2345,96659,108029,34752,116371,33612,8687,71554,976868,2914,4918,4982,9252,864,3909,9174,15299,3160,7685,36192,8071,1692,8796,6946,18983,21280,5729,11793,7210,59875,590524,27071,152977,563585,175062,95599,5406,77953,55477,91083,23160,7324,2473,72,1459,344,84,1031,131,158,2301,923,33,843,1.482664172,71,1,52,56,31,7274,971,9900,3860,11304,10722,122,679,1104,709,106,694
102021044,Bateau Bay - Killarney Vale,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,44095,4842184,1390157,2000296,1076103,456945,22426,115990,86254,5463,178770,38155,22744,66530,14823,34762,6377,1053570,12847,1527,5495,6791,5626,5227,1462,16396,5140,7778,91442,582,372,6263,99168,23673,39083,25634,6917,3107,555937,82147,296948,158050,482104,194263,61564,12772,3471,591,6636,63668,609,2881,2488,48,148,1969,13,404,635,11220,1197,71,1104,1.324668043,38,40,63,13,43,7973,7030,12516,1728,15926,4363,11,250,282,374,999,1085
102021045,Blue Haven - San Remo,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10539,42994,4446482,1262472,638069,106177,419722,4110,69798,195308,3858,20912,34172,29813,112169,14428,38853,19884,268466,5703,6883,6371,7668,5209,5974,1544,12222,2234,6194,19882,34055,2055,7691,64219,16492,49694,14832,10490,3402,343486,319444,26281,553220,6728,615008,54553,65313,26846,48272,16874,12440,524,254,468,142,134,1337,1446,624,924,339,1959,354,1750,1.823366968,60,0,95,57,45,14861,1728,8375,13753,12202,1042,553,395,163,1208,1165,635
102021046,Budgewoi - Buff Point - Halekulani,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14065,85615,3589258,120595,470336,918416,358279,39922,65642,18206,2863,159742,55760,46505,31487,32509,54032,66154,15375,3173,1414,3646,3031,2031,4969,4348,4751,2348,10890,23915,9238,4009,19778,29248,31036,30651,23391,2229,4904,418830,301626,361723,361603,608548,382004,15490,8165,13164,22582,10344,50806,3980,1179,569,3652,312,2303,2565,1406,445,8103,589,10,323,1.324230594,40,61,86,48,24,2846,13608,16144,11598,11485,12204,1082,484,922,1161,883,444
102021047,Chittaway Bay - Tumbi Umbi,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696,3172,750201,780129,7311,161549,71125,17953,46041,98461,5357,177553,118015,36498,18114,32075,91443,100881,427780,14080,1847,3463,558,5293,3508,6305,14493,3914,12218,78049,50710,4474,10534,40842,36552,36439,17671,10847,814,301281,471607,194622,188220,44794,170425,34810,45758,100402,75633,57381,1476,4968,337,49,6671,458,2085,2104,637,95,8255,360,200,1721,0.972929755,67,38,30,72,72,7711,125,2359,3558,5872,7626,902,230,350,150,733,329
102021048,Gorokan - Kanwal - Charmhaven,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7399,69101,577379,1374639,1610785,797462,260821,34860,28486,184019,5456,36317,37663,25270,562,5317,25658,84794,338553,5386,8221,2644,1201,4013,463,4016,11570,9855,12342,42026,7748,3906,12315,92543,14999,2451,16174,15683,4798,283456,106828,340009,619704,251032,451656,22008,89180,96442,99908,83870,81379,3873,1613,339,7070,417,2020,2111,650,857,14887,169,355,1216,1.886969999,16,44,19,26,8,3437,9422,3569,3142,15639,16193,502,1028,8,580,888,1437
102021049,Jilliby - Yarramalong,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6884,84117,146295,881532,424887,72496,100791,24662,57125,172220,6305,170669,88096,45144,48824,42661,32868,57040,399263,75,538,842,924,4528,3410,3959,6381,615,2790,77342,17346,2572,8995,8166,20706,23554,5649,12938,5092,53057,68253,39185,231768,262854,280511,12909,48075,94139,24501,103425,50025,6886,459,106,2509,370,2297,2940,1139,472,5374,1242,305,861,0.607757799,1,52,5,71,4,11457,13742,9442,1442,3688,15129,894,567,255,168,1137,484
102021050,Lake Munmorah - Mannering Park,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240,34036,4611366,848573,243523,5417,419047,19385,94344,67783,3398,69649,108973,59459,58915,50430,50127,61182,4405,1146,2118,3945,3999,3054,5667,6078,7987,1020,10045,40112,34200,6668,18929,48696,16374,49794,13269,6181,3006,221880,216231,581090,67572,206832,92416,90180,75101,95386,77077,45770,68461,9112,444,3138,2407,591,310,2412,1247,864,1455,665,87,1585,1.050075435,44,31,22,45,34,12618,1521,16036,1630,916,3719,801,874,785,668,706,1382
102021051,Ourimbah - Fountaindale,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9113,43242,3436306,903258,966771,733236,297222,11064,3495,107453,92,49105,16132,44803,16835,2019,26258,36064,474292,13693,2279,821,3479,6622,5967,7143,8372,6830,7559,29546,11061,2120,10103,69958,39769,21857,734,15700,8433,368813,173001,238489,430561,532247,372465,95614,60170,75910,12962,27679,65710,785,1988,45,1429,633,1325,2315,1247,162,3211,3556,24,1070,0.816733871,75,40,24,34,86,13335,9894,817,3498,14590,15063,287,723,769,465,387,752
102021052,Summerland Point - Gwandalan,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,105175,2798542,138790,166344,394011,482860,39638,33236,59860,6532,168563,117330,36278,81107,56766,83210,13848,535909,4367,632,199,5051,2025,1525,9410,2632,3336,9777,79734,48638,181,12957,58796,11058,15757,15224,5294,9934,364712,499552,460915,506619,233124,254143,55303,70783,83452,74,71805,72952,5098,631,2898,6041,150,2186,771,482,13,4003,2729,86,646,1.087752998,89,29,2,22,14,7743,1586,14062,814,4007,73,804,867,1286,536,1165,118
102021053,The Entrance,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639,29867,4946514,103339,2103045,617552,67189,22016,77985,179312,677,59970,54642,51451,52526,79635,4781,55465,273217,13588,2544,2043,14450,7086,1553,511,2582,2720,8114,50599,45038,3893,22930,103912,25829,3473,89,7401,9932,296101,17190,58300,307497,174030,90289,45808,79156,98068,48601,8148,98970,1593,988,204,1047,440,1709,1236,633,138,6774,2019,31,987,1.632710902,60,12,64,61,24,8023,16156,10166,13673,15686,1761,767,1197,1122,1340,1138,191
102021054,Toukley - Norah Head,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8098,21129,3776703,1396015,1814636,977654,463979,14620,37725,161798,5530,82644,6818,15839,31078,77634,17010,17298,917745,10604,3558,4047,7908,5113,146,1583,19067,6266,7609,104507,47553,4131,18620,67604,22398,19864,5088,3376,8247,562575,555889,162822,433176,492026,360322,93243,69440,4406,60640,27249,91002,7248,970,3246,7996,585,1725,2596,743,947,5661,2865,185,887,1.646792944,54,71,80,18,46,6533,1139,3056,9351,5919,11726,706,1012,1474,1059,682,756
102021055,Tuggerah - Kangy Angy,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14217,26683,457373,355152,2008697,297399,340831,5391,108285,187620,603,87170,23560,54402,56180,38176,48904,102019,685189,4347,238,866,14145,5851,5890,277,3196,9982,1354,50862,18769,6849,23261,26955,38361,3964,6188,14582,9065,371583,450116,289677,199316,33100,521774,74115,88437,76952,19027,76760,23211,3345,1608,3430,1238,631,687,2680,861,472,9191,2550,134,158,1.252389097,95,21,80,54,47,10361,10411,8952,1502,3161,3268,536,822,737,54,663,21
102021056,Warnervale - Wadalba,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8455,68970,2289041,665709,1701788,995128,487882,27936,57830,110938,5404,176405,75045,25817,36448,13145,64205,32593,593755,12667,4981,2405,6763,3086,1865,8894,19669,1917,3511,127172,24150,5767,14597,70231,34138,43227,2392,13197,8893,469448,380630,59404,198518,625736,34901,36411,36259,34077,88339,36933,42414,1891,156,2589,1957,523,1233,2117,1174,646,13671,1470,335,104,1.473715704,91,97,10,31,63,5854,868,12745,4537,16991,2761,166,882,692,313,357,696
102021057,Wyong,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865,71567,2656766,683330,1929480,1028833,506873,1558,88470,181664,4505,122642,699,23917,99686,32329,31549,82084,825651,5186,4836,875,594,4597,2126,8629,17504,1129,2329,145837,29499,6621,6853,75015,7075,24157,4957,10329,6114,365666,15001,523911,346401,136536,289531,17816,41892,1435,32780,41044,23751,8278,2382,2515,1264,192,979,3280,1221,16,7289,998,356,134,2.303601158,17,51,9,53,77,15241,227,3402,4071,15597,1462,462,382,561,324,566,167
103011059,Bathurst - East,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,106309,4613177,962909,1008202,1176220,404684,36659,46965,11088,2528,52001,57601,39262,56689,45692,57338,28884,225519,479,4909,3336,8638,4522,1344,1340,5479,9967,4166,99566,105,2843,7935,19541,14457,14924,7865,548,7805,40990,553595,231594,565874,119745,309469,110747,6397,42690,47362,36851,59504,933,1957,1339,5713,160,1734,869,1010,363,82,2153,94,1647,1.426272803,75,28,0,91,44,2144,5760,531,5627,2388,9597,285,256,549,161,831,142
103011060,Bathurst Surrounds,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14929,61983,3930659,1530386,1356574,415972,383594,1440,85189,168394,6338,173744,26638,36372,92833,49715,75858,16206,252665,8438,4831,6450,12299,4683,3219,295,14046,7771,7238,26356,6419,3507,21813,88307,8670,29227,9512,883,8780,205755,186962,489732,38360,54463,41654,47693,35299,56140,22894,99657,13658,8976,2126,3591,1972,609,1422,2323,27,404,6253,920,82,1765,0.571343894,95,57,68,18,24,3342,1951,10781,15188,6164,12844,1001,854,1411,1028,147,767
103011061,Oberon,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,58979,3583901,194813,2162829,695705,214933,37697,30865,185260,2846,43337,44931,38792,1728,60195,76136,77047,1263613,12557,2811,4853,9803,6272,5013,8395,9176,10827,9191,111497,19906,3285,4738,55466,26634,37085,820,10871,3065,259852,137284,296149,481515,22805,588418,72646,47163,67418,51893,86150,49741,6015,708,1527,2230,216,1816,494,1056,61,3244,3192,228,1382,1.135012132,78,16,62,89,13,2349,7310,3859,13368,6418,473,543,791,962,192,1125,586
103011612,Bathurst - South,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15951,38548,510909,577548,558739,507535,220161,7802,81786,34974,1898,63170,112050,18315,77846,1648,74892,69231,146330,3829,6251,3423,10937,1341,2058,2774,14020,7899,6170,170803,43508,4539,1146,105045,14878,10286,24651,10423,6942,555333,113670,36543,129335,606077,85247,53183,42513,61645,38857,90102,41120,6801,1325,3390,6628,562,804,2647,376,585,10173,3560,339,486,2.25080417,41,78,69,28,86,13983,9261,11018,1887,2683,1342,981,470,569,1203,630,1413
103011613,Bathurst - West,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9697,101223,3001071,1263819,649494,308484,594641,13774,77726,26184,5280,129174,27378,13951,38816,50677,8210,133769,178311,7637,2157,4198,5172,6359,3440,3313,14389,6384,3316,3355,23722,3320,10459,4734,36497,33491,14450,10024,3166,80993,152760,204796,515366,628882,484691,80431,87045,29930,42911,7737,98013,6309,1216,2832,5040,629,309,3226,495,210,2905,3222,83,1286,1.20570803,72,40,62,60,41,10018,5400,473,4903,3177,11264,176,180,783,1368,609,1107
103021062,Condobolin,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15245,64177,728615,502466,1342359,101306,546170,25645,29187,121823,581,184007,94625,40566,18547,83588,87811,54458,1128677,360,2480,4465,6000,5043,4895,9404,14337,1009,5386,64787,9195,2869,9526,7693,17887,5294,21853,14209,7357,262043,411587,122124,78921,19822,457107,103000,64424,66455,33972,28149,88368,7193,2115,2659,6428,258,14,1683,951,412,6715,494,139,27,1.851841501,69,15,66,38,27,9303,2772,3320,2571,6276,11458,780,274,1195,1175,409,514
103021063,Cowra,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15801,102801,2533198,403790,1899460,331139,495184,21945,102414,104901,2427,73965,19984,47321,64429,65481,10759,36195,730966,13080,9026,5095,10333,3821,3138,4197,6021,3923,4307,32448,6526,1956,22073,41141,29031,35045,13091,16023,5674,491199,461637,232295,350634,359144,542930,39145,13587,40292,76037,71820,97420,7952,1621,1343,3057,386,581,2229,972,201,3995,1955,227,348,1.786071739,87,28,85,31,26,3125,9940,4945,1238,16492,5941,1032,872,414,380,824,969
103021064,Cowra Surrounds,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12230,81482,3404396,276318,2168824,436355,401901,11910,29933,134611,3082,158961,29846,472,41447,39882,55683,120209,668159,5887,5082,5079,2974,2109,6676,9163,3705,5653,978,76485,41507,4060,14919,75583,230,41690,26477,9076,11110,329435,278871,11559,195136,86330,483356,90703,29474,1010,79309,30589,40017,1881,1886,3514,2684,494,977,1080,624,164,8527,1449,170,827,1.032831037,75,91,4,55,13,9775,1571,12509,6491,7767,10686,1047,48,833,588,502,804
103021065,Forbes,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323,88,4754989,453166,1012990,845971,254379,27801,100681,48930,1783,160308,66321,8544,108761,8237,655,118232,337662,9571,8796,5806,10714,386,246,2118,8797,9060,8,92323,11636,7476,7095,33990,14164,11087,24738,13007,3882,554378,51211,154758,12917,272410,442042,97540,13501,37824,3888,32088,29200,4370,1525,1769,4251,19,584,2864,1156,57,5365,3468,365,1472,1.476359405,63,46,91,17,17,8073,719,6358,10663,799,14448,865,467,124,1202,1080,487
103021066,Grenfell,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296,105149,2033445,430124,2181265,1121469,628915,2735,98464,184024,2600,148103,112129,4821,2078,49493,56435,1816,939031,8960,835,4978,1121,1062,702,8118,11238,1974,4011,85206,53505,6133,18581,37937,6981,12994,424,13479,5608,481637,390195,184707,93302,325234,442990,74712,54639,53425,54704,31142,84501,5855,620,575,3139,492,2067,813,1428,623,11484,2376,123,1173,1.132054721,93,10,39,75,22,14659,10030,5462,14582,9606,8196,303,868,1285,1122,354,1103
103021067,Parkes (NSW),nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9916,79820,577594,522002,1425284,811200,328366,39326,14616,69665,1605,159006,10157,35444,15603,25775,93969,122104,180956,7770,5344,1185,13684,4398,1723,4630,19826,2268,1586,133379,50539,852,10551,76372,7028,33933,19104,4568,5017,95041,325529,40636,516778,198618,320952,58895,53821,69168,24430,414,8187,6853,336,561,6251,299,2111,727,724,734,2174,2148,158,546,1.739961537,51,43,53,27,19,10023,14650,11448,14945,6501,3919,855,194,395,28,276,683
103021068,Parkes Surrounds,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989,106542,3249771,710711,661748,11765,479123,228,98104,33371,6353,56765,100640,48524,80635,37218,8410,140444,913110,2296,6455,3535,600,2945,5910,5274,14138,9735,11523,58708,4779,3189,8118,57534,12498,21283,1827,5715,6839,486458,121956,336538,399934,177643,533857,61693,21061,20218,19500,13163,100176,8406,956,2033,5951,617,1394,2537,1424,430,8113,2790,323,1177,1.623455169,88,30,88,47,86,8701,1596,7612,12287,16202,14432,1055,682,802,344,1182,229
103021069,West Wyalong,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,17597,3195552,1238914,1924995,98823,398982,32846,81672,27158,2207,76530,84701,46112,32628,61671,15098,115641,713561,7437,9023,3414,7507,3251,6164,9411,7751,7544,3875,113803,33087,5382,12935,40917,26163,24471,8507,4483,342,160104,255878,79730,45758,394665,288316,45123,27716,51832,48626,29120,98172,1337,925,1254,827,245,2572,2163,390,398,1030,1301,310,1470,1.120390795,57,12,37,52,65,10864,1900,10385,8839,13666,13087,27,1080,1363,1285,10,640
103031070,Lithgow,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7526,16447,3026042,1027191,321556,433033,302681,34522,73233,10793,4744,149445,29542,64224,20911,66498,79662,117399,1206384,7541,3620,14,10103,4014,1396,150,15312,10599,12238,164305,17585,5917,6863,108574,1415,5633,308,1974,5232,31966,166893,201570,293428,244887,413947,119463,74949,95680,16207,91112,44604,5239,575,3164,2074,413,331,204,78,1062,13000,3424,289,611,1.84355841,4,75,0,93,5,2991,15330,12976,15039,5699,6226,112,519,1471,1040,441,390
103031071,Lithgow Surrounds,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12948,7146,832081,457090,530412,629127,506311,23665,20351,32316,544,76868,78531,30372,95479,60012,917,50081,823916,3304,3282,1216,7143,5215,5298,5067,9490,5998,4197,62712,48642,6955,1244,14261,18212,46316,22250,10033,6353,63183,196807,588561,165078,524680,105648,40569,33727,46800,51011,85899,19659,560,418,3615,5069,156,2139,1589,799,1010,10039,1503,113,647,1.107031837,9,0,56,93,72,12051,1916,12683,7957,15692,15616,1026,1137,663,778,194,433
103031072,Mudgee,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15005,19028,1977105,4666,677041,615767,23139,20538,45615,50271,5624,77689,9812,26514,86094,75823,88772,111490,456005,4685,5533,3371,8083,971,4189,557,11731,5370,7814,168675,6491,5383,9917,1966,38338,10194,22305,13318,9037,529643,220440,607021,554793,555671,366297,81711,52298,77446,28895,80916,66697,4613,2218,3831,75,610,1822,3433,886,849,3604,2821,368,709,1.354210243,24,24,20,88,59,11329,13873,1100,10294,689,16561,445,1144,62,198,75,30
103031073,Mudgee Surrounds - East,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4703,26054,4245245,625309,1635989,656127,408095,25865,33420,71460,894,104590,17649,64512,26880,67368,26412,50281,397384,418,4949,3532,7349,342,5046,1690,14700,2034,11255,112115,40775,6943,16848,300,33257,8903,21042,14913,7049,301333,585219,112308,488477,22209,591293,112704,33913,79430,105455,44907,2217,7072,1769,4127,3586,280,1616,1031,1208,729,774,1523,52,386,1.506092176,6,76,9,98,78,9518,991,15539,11852,6548,10124,783,1245,1286,723,511,937
103031074,Mudgee Surrounds - West,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9748,23203,812184,419258,236135,82586,124579,10705,8133,101138,2772,165512,53382,54617,62783,6448,68373,59314,388574,13257,5675,911,9578,6940,658,3472,18460,1967,6671,61126,10421,7079,13631,97893,40062,47444,11379,967,8093,396810,173122,6070,128312,7732,117770,94234,6144,38069,105278,62924,81489,1693,1713,3228,247,138,1273,276,569,369,4675,3353,238,658,1.010105402,75,3,95,59,66,2531,12659,13906,8183,11389,7079,944,466,1408,1286,1058,253
103041076,Blayney,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,51419,4951851,421479,1402153,169249,600051,13305,1763,131864,5655,35115,64847,26766,116055,41954,57585,60857,1158922,6659,6176,594,13293,2584,13,181,2505,2830,6287,161611,7893,2447,5332,83990,38831,39690,21317,3207,2381,474783,385166,546935,281183,29676,459942,95040,53773,50303,102275,63766,93574,9237,2449,3543,3938,634,2418,3404,866,1039,6884,3504,127,1540,1.125429964,51,56,8,52,52,8807,4162,4160,9944,12676,11719,1007,393,5,840,148,621
103041077,Orange,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7137,74355,4483983,914797,380405,28128,406779,1460,103159,140121,3441,155960,35013,10824,105728,54976,32530,102617,741674,12715,5918,79,11532,6380,1513,9656,868,9896,5565,64798,50954,7380,13145,24618,25978,33168,17587,9353,8045,296887,239917,178371,409894,31239,229009,28069,19069,83207,32104,6521,95873,8355,2650,3968,992,73,2180,621,1121,1017,3160,2389,225,383,1.749084556,9,62,55,58,78,1677,7035,3275,7158,2048,8890,544,514,1164,1046,527,677
103041078,Orange - North,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,31360,3914497,755811,108429,1098371,194981,4668,77231,138953,5155,31901,16372,171,55365,50164,67112,118595,661370,14590,8056,902,10773,695,917,3169,1773,9941,6145,93542,14190,4904,7576,10902,4164,14400,11510,6911,7349,100203,437815,189964,543159,22703,306615,120021,64250,28593,25092,91573,88866,1689,1261,2042,6228,408,2413,1973,1352,1046,9513,962,61,1481,1.31995293,18,94,61,64,72,2351,14831,2162,14036,11102,15643,831,319,1331,915,738,1230
103041079,Orange Surrounds,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,50206,1340264,113197,54882,641171,586023,8548,96346,193796,6431,117970,697,8028,88784,5338,38697,114166,125954,14341,3178,1410,222,2448,467,8305,11375,3127,2872,152447,31596,5149,18420,24903,23436,14533,22936,8091,10891,175234,116886,362110,512031,442940,419441,51081,89409,89203,2182,84628,49049,7808,574,2447,1824,387,1183,1262,690,170,9223,140,279,1697,0.665887523,1,93,27,22,57,14302,2416,5798,9576,8469,13472,646,214,1231,1014,820,88
104011080,Grafton,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475,11829,482211,1355798,1313119,486173,439492,26288,18442,25359,6074,38028,79770,53580,28839,55112,44808,110876,156325,13465,3874,4693,12794,4742,2869,6092,16988,1420,10448,76905,39643,6602,8438,93367,25896,14682,816,6563,1643,367052,498721,494903,112222,353489,279492,120494,82526,91300,21819,75581,94778,1115,2152,2413,7023,115,383,1575,1257,1024,2441,669,324,4,1.94684352,99,58,90,32,97,4056,12480,7573,6705,10785,8737,910,946,567,335,1065,1208
